id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5638554,Modern Mount Pleasant condo!,29221621,Georgia,,Mount Pleasant,49.26356346920531,-123.09912166165425,Entire home/apt,175,2,68,2018-08-31,1.61,1,345
5642121,"Modern, Urban Commercial Drive Home",214986,Ardene,,Grandview-Woodland,49.26974481717751,-123.05738425994332,Entire home/apt,150,1,179,2018-08-20,4.61,1,72
5642358,Serene Resting Spot in Vancouver,29242140,Regan,,Killarney,49.21344158980323,-123.02390600160368,Private room,70,3,33,2018-09-01,0.91,1,154
5649604,"Spacious, quiet Air BnB in the heart of Vancouver!",29278205,Matthew,,Grandview-Woodland,49.27532445968442,-123.06438070605503,Entire home/apt,159,2,36,2018-09-06,0.87,1,115
5656629,1 Bedroom Suite in a strategic location,18944192,Frans,,Renfrew-Collingwood,49.23832884526023,-123.04847148873246,Entire home/apt,99,4,19,2018-08-15,2.94,1,7
5658493,Private Room and Private Bathroom Olympic Village,5922377,Jonathon,,Mount Pleasant,49.272614341286825,-123.10084753689884,Private room,96,30,185,2018-08-28,4.43,1,273
5659689,Beautifully renovated 3 bed home,29335268,Elizabeth,,Dunbar Southlands,49.23119503607223,-123.1866429354548,Entire home/apt,300,30,7,2017-09-02,0.18,1,218
5670706,Cozy one bedroom in coal harbour.,29400167,Christine,,Downtown,49.28887927529716,-123.12385856994794,Entire home/apt,139,90,28,2017-12-23,0.67,1,281
5686176,Perfectly Situated DT Eclectic Luxury,28414778,Sierra,,Downtown,49.28093087975245,-123.12429571837832,Entire home/apt,191,1,210,2018-08-23,4.98,1,147
5698137,Kitsilano Retreat,29544434,Dan And Virginia,,Kitsilano,49.270465007819325,-123.17882947075657,Entire home/apt,600,5,12,2018-08-15,0.29,1,355
5747556,Mosaic Suite @ Grandview House,21294269,Robert,,Grandview-Woodland,49.270939608650835,-123.07076729698984,Entire home/apt,114,30,67,2018-08-21,1.65,3,279
5759590,Charming Apartment on Iconic W 4th,15222914,Stephanie,,Fairview,49.267647402249196,-123.14228696454414,Entire home/apt,150,3,17,2018-08-06,0.45,1,14
5759976,Modern Condo on Keefer Street (Downtown/Chinatown),4408084,Alea,,Downtown Eastside,49.2791095021726,-123.09911702482586,Entire home/apt,125,4,37,2018-09-03,0.90,1,0
5761885,"Bright, convenient studio ",17378930,Leah,,Grandview-Woodland,49.285123521804415,-123.0580102192103,Entire home/apt,60,85,1,2015-08-01,0.03,1,0
5795871,150 One Bedroom at the Wall Centre,600607,Bruce,,Downtown,49.279325571895015,-123.1274600821614,Entire home/apt,89,32,2,2018-05-04,0.14,41,38
5807056,"Low Monthly - Davie, Robson, & Scenic Stanley Park",23629057,Brad,,West End,49.28533637856377,-123.1336996318599,Entire home/apt,187,30,51,2018-08-07,1.23,2,365
5808094,Spectacular View in Yaletown & Park,5268156,Sharon & Allan,,Downtown,49.27469338437104,-123.12296781535989,Entire home/apt,250,7,4,2018-08-26,0.62,6,325
5814747,"Modern Guesthouse Suite 5 min to train, no kitchen",7202395,Louis,,Renfrew-Collingwood,49.24576591297557,-123.05103321380129,Entire home/apt,70,1,87,2018-09-05,6.06,1,55
5826630,Heart of Downtown Vancouver,30245655,Amy,,Downtown,49.28180177731267,-123.12490608152815,Entire home/apt,110,3,181,2018-08-22,4.45,1,192
5852402,Bright & modern main floor bedroom in quiet home.,30389342,Val,,Dunbar Southlands,49.24174054529533,-123.17797605147318,Private room,63,30,177,2018-08-31,6.59,1,102
5857194,East Vancouver Two Level View Loft,30411393,Patrick,,Grandview-Woodland,49.285898978057276,-123.06215956218327,Entire home/apt,125,1,256,2018-09-03,6.27,1,307
5863875,Monthly - Water View Marinaside Apartment,14062845,Heidi,,Downtown,49.272744764231135,-123.11589035130743,Entire home/apt,185,30,6,2017-05-13,0.15,2,92
5873868,"New! Modern, Luxury Vancouver Condo",406594,Dawn,,Mount Pleasant,49.27026949468578,-123.10505434464385,Entire home/apt,110,90,22,2018-08-19,0.54,6,131
5877217,Modern 1 Bedroom w Den Downtown,16152564,Adrian,,West End,49.28930391161156,-123.12916389509313,Entire home/apt,120,30,18,2017-06-18,0.44,2,310
5880681,"Charming, spacious Vancouver home with a view",21434621,Liza,,West Point Grey,49.26531390527439,-123.19198088592546,Entire home/apt,375,4,11,2018-08-27,0.28,1,0
5881530,Private. Trendy Neighbourhood. Sleeps 5.,1611007,Peter And Andria,,Grandview-Woodland,49.275036393378016,-123.06422900767369,Entire home/apt,130,2,206,2018-09-05,5.46,1,308
5919685,Campbell House in the heart of Main,2073767,The Campbell House,,Mount Pleasant,49.25677264305601,-123.106182750401,Entire home/apt,350,4,3,2018-08-02,0.23,1,35
5946455,West End English Bay View Great loc.,20376987,Jane,,West End,49.28236681319448,-123.13471047177875,Entire home/apt,135,30,47,2018-09-03,1.21,1,282
5947740,Enjoy Downtown Vancouver Living,19748213,Charlie,,Downtown,49.285052765976545,-123.11239884943804,Entire home/apt,100,30,101,2018-07-31,2.47,9,84
5958136,Bright & Airy One Bedroom in Kits,30929117,Brian,,Kitsilano,49.26817661255587,-123.15337737755407,Entire home/apt,130,365,22,2016-11-01,0.54,1,365
5961772,Contemporary Yaletown 1 bedroom ,20071422,Luc,,West End,49.27925431493769,-123.13022193388622,Entire home/apt,250,270,0,,,1,365
6018284,Beautiful Heritage home with 4 bedrooms,31239535,John And Deb,,Grandview-Woodland,49.27412093649203,-123.0604861286491,Entire home/apt,295,2,12,2018-09-02,0.31,1,24
6021380,"NEW Luxury Penthouse- 2 Bedroom, City VIEW",31208324,Greg,,Downtown Eastside,49.28050170638423,-123.09943693989698,Entire home/apt,266,6,70,2018-09-06,1.75,1,134
6032973,"Spacious 4br home by Jericho beach, UBC",1766084,Jill,,West Point Grey,49.26643695336399,-123.1913023510225,Entire home/apt,500,3,21,2018-08-27,0.53,1,206
6045404,Bright family home in Trendy Main Street Area,3959207,Rob &Kea,,Riley Park,49.243413272568546,-123.09506946993939,Entire home/apt,604,7,23,2018-08-17,0.61,2,51
6055572,Beautiful Large Garden Level Space,31427199,Ali,,Kitsilano,49.259863735733916,-123.17982134909978,Entire home/apt,160,2,52,2018-08-18,1.29,1,138
6061520,"City View, Downtown Studio 24/7 access",22008142,Selena,,Downtown,49.27217582939413,-123.12251818502182,Entire home/apt,78,30,100,2018-07-28,2.44,1,160
6065229,House Rental,6082603,Al,,Riley Park,49.24116292359178,-123.09717150684644,Entire home/apt,241,5,5,2018-08-18,0.13,1,0
6134895,Spacious Home - 3 Bedroom Retreat - 10 mins to DT,31828821,Ken,,Mount Pleasant,49.257628884408355,-123.07987951230788,Entire home/apt,199,2,86,2018-08-27,3.31,1,265
6146714,"Yaletown, Vancouver - luxury 1-BR with parking",16241798,David,,Downtown,49.277132187374995,-123.11651292495739,Entire home/apt,158,60,49,2017-02-24,1.22,1,337
6157451,Aloha Beach house,18280399,Kameron,,Kitsilano,49.26321559721475,-123.18539438139466,Entire home/apt,200,1,55,2018-08-21,1.39,1,172
6162979,One of a kind Condo w/View &Garden!,31972542,Shelley,,Fairview,49.26713433706102,-123.13639621170924,Entire home/apt,80,27,15,2018-08-04,0.38,1,33
6166558,Elegant Family Home on Seawall,260328,Debra,,Fairview,49.266653367756234,-123.12173765386399,Entire home/apt,197,30,6,2016-03-23,0.15,1,99
6168897,"Entire apt w/ view by beach, stores, etc.",357147,Katleya,,West End,49.283812227790136,-123.136472582489,Entire home/apt,250,2,27,2018-08-22,0.93,1,66
6170160,Budget twin bed room in Dunbar,5514406,Henry,,Dunbar Southlands,49.24019362790109,-123.18533598863871,Private room,68,3,3,2018-09-01,0.08,3,245
6180007,"Historic Strathcona - Walk, bike!",32056185,Peter & Deborah,,Downtown Eastside,49.277947599040345,-123.09325428747917,Entire home/apt,185,3,132,2018-08-25,3.34,1,142
6186461,Where locals live- not downtown!,26930258,Vince,,Renfrew-Collingwood,49.24899737855741,-123.04469891892495,Entire home/apt,72,1,209,2018-09-04,5.17,1,318
6202794,"Cozy, relaxed home with large patio",16794201,Rachel,,Mount Pleasant,49.265534897604674,-123.09052805484649,Entire home/apt,120,1,28,2018-08-29,0.69,1,266
6216188,Monthly- Prime Location in Yaletown - 2B/2B + P,14062845,Heidi,,Downtown,49.27714964556768,-123.12101686049682,Entire home/apt,150,90,3,2015-08-14,0.08,2,212
6226872,Bright Suite Bikable & Near Transit,17386999,Danna,,Hastings-Sunrise,49.26211660411998,-123.0400091872669,Entire home/apt,54,7,37,2018-09-04,0.92,1,3
6238117,Spacious Suite in Beautiful Dunbar,32373262,Zach,,Dunbar Southlands,49.25159835817669,-123.17883373299615,Entire home/apt,85,1,148,2018-08-27,3.70,1,293
6239107,Luxury living,32381029,Meron,,Downtown,49.27676297262331,-123.12748830207971,Entire home/apt,185,60,14,2015-09-07,0.35,1,0
6249125,Beautiful Vancouver & Rooftop Patio,8073767,Anthony,,Mount Pleasant,49.263519311655884,-123.1013858636367,Entire home/apt,366,3,22,2018-08-26,0.55,1,333
6256508,Beverly: The Champagne of Downtown,15869966,Finn&Rae,,Downtown,49.281611436621034,-123.12327703199914,Entire home/apt,160,30,87,2017-12-02,2.16,2,259
6262107,Main street garden suite,4185684,Richard And Ricky,,Riley Park,49.24932057340244,-123.10065448146247,Entire home/apt,95,1,197,2018-08-24,5.01,1,0
6262998,Comfortable family home available,24680675,Efrat,,Kensington-Cedar Cottage,49.243407003814816,-123.08228590627564,Entire home/apt,200,3,3,2018-08-09,0.08,1,4
6270968,Downtown Vancouver,30033,Eric & Mariko,,Downtown,49.28016829533958,-123.12060127064281,Entire home/apt,350,30,35,2018-06-24,1.02,1,268
6285444,Designer Home w/PLAYROOM 5min to Downtown,1615939,Gabriela,,Mount Pleasant,49.26137067967329,-123.09304401896352,Entire home/apt,565,2,45,2018-09-03,1.14,1,164
6287408,New room near skytrain (2),8145852,Nicole,,Marpole,49.211547228444154,-123.10789197399427,Private room,70,1,48,2018-09-03,1.23,4,127
6304865,Luxury vacation fully furnished apt,26510197,Theresa,,Kitsilano,49.26214267671198,-123.14616755902122,Entire home/apt,200,1,9,2018-06-30,0.25,4,354
6315732,fully furnished one bedroom suite with 10x20 deck,26510197,Theresa,,Kitsilano,49.26382230001474,-123.14725882593945,Entire home/apt,172,2,15,2018-08-24,0.41,4,347
6324453,Character home ideal for families!,21976533,Maggie & Noah,,Mount Pleasant,49.26087940663441,-123.09389142729304,Entire home/apt,750,3,45,2018-09-02,1.13,1,98
6347338,Elegant Cottage Style Suite,30993322,Lucia,,Riley Park,49.24951618274614,-123.10880363401775,Entire home/apt,105,30,61,2018-08-30,1.52,1,320
6349627,BEST LOCATION- ZEN/COMFY/COSY PLACE,5335111,Eric,,Kitsilano,49.270192617974125,-123.15001389652696,Entire home/apt,89,1,95,2018-09-01,2.41,1,235
6361540,Fig Suite,21151558,Dave,,Hastings-Sunrise,49.270849931334276,-123.03948930688948,Entire home/apt,110,2,43,2018-08-17,1.89,1,146
6364673,Downtown Vancouver 2BR by BC PLACE,317618,Edgar,,Downtown,49.27791697587329,-123.11516686837662,Entire home/apt,262,1,29,2017-09-17,0.74,8,0
6365193,Large Heritage Flat in East Van,26741677,Kayla,,Grandview-Woodland,49.27117985173397,-123.06210122408605,Entire home/apt,125,5,5,2018-08-06,0.15,1,0
6376795,Olympic Village - South False Creek,70868,Mei & Candace,,Mount Pleasant,49.26636509605704,-123.11355735363935,Entire home/apt,175,31,5,2018-08-31,0.35,1,346
6405277,Luxury Upscale Condo-Best Location,406594,Dawn,,Downtown,49.28137528100255,-123.11160509941418,Entire home/apt,110,180,15,2018-08-31,0.39,6,160
6416204,Penthouse with Private Rooftop Deck,32089457,Linda,,West End,49.280154448285344,-123.1327183202445,Entire home/apt,150,2,111,2018-08-29,2.87,1,122
6416686,300 sqf  Ensuite,653436,Pirike,,Renfrew-Collingwood,49.24504883131069,-123.04789836576155,Private room,62,30,8,2017-07-25,0.20,5,86
6421331,Guest house for rent,33501321,Michael & Alina,,Hastings-Sunrise,49.27949242948787,-123.02880377300653,Entire home/apt,250,30,57,2018-03-17,1.47,3,333
6425616,Bright + View + Designer = Amazing,228917,Justin,,Downtown,49.28099574669466,-123.10791759937986,Entire home/apt,400,1,158,2018-09-03,3.94,1,136
6426783,Large & Bright Room in Modern Condo,10801727,Yashar,,Fairview,49.26164103640499,-123.11756504201209,Private room,55,30,49,2018-07-25,1.25,1,52
6433218,3 Bedroom Executive Suite -  Wall Centre - A/C,33447373,Masoud,,West End,49.2803681460729,-123.12789830917622,Entire home/apt,504,2,45,2018-08-14,1.12,1,297
6437757,Central location/AC/king bed,10507457,Christie,,Downtown,49.27968041183254,-123.12764775172259,Entire home/apt,179,30,135,2018-08-23,3.40,5,319
6448971,Character house with modern vibe.,16258338,Monet,,Sunset,49.22899747907758,-123.09327793175483,Entire home/apt,592,3,7,2018-08-26,0.24,1,260
6452450,Hotel Apartment,16538256,Dusan,,West End,49.29224763233298,-123.13429779789247,Entire home/apt,105,30,4,2016-09-04,0.10,1,0
6453534,Room in House Kitsilano,33154119,Justin,,Kitsilano,49.26848949896062,-123.15274014937097,Private room,53,2,79,2018-08-26,2.03,2,341
6461288,2Bdrm home in the heart of Vancouer,3120923,Rosina,,Fairview,49.25714572991604,-123.11960751910507,Entire home/apt,210,1,122,2018-08-19,3.14,1,132
6492982,Beautiful quiet residential street,3707312,Susan,,Kerrisdale,49.21665259166119,-123.14862511589406,Private room,85,2,110,2018-08-31,2.78,1,272
6494884,Lovely 3-bedroom home,33950098,Erica,,Grandview-Woodland,49.27186065692787,-123.06228291923479,Entire home/apt,230,4,42,2018-08-15,1.05,1,316
6516507,Commercial Drive Apartment,266812,Lisa,,Grandview-Woodland,49.268020513146304,-123.06599663541776,Entire home/apt,110,3,32,2018-08-30,0.82,4,250
6526324,Character Home near the Drive,266812,Lisa,,Grandview-Woodland,49.26973553617148,-123.065241379811,Entire home/apt,250,5,27,2018-08-28,0.70,4,263
6543804,New large 1 Br w/ balcony and dog friendly,34227654,Amber,,Mount Pleasant,49.26978722504003,-123.10644374535899,Entire home/apt,250,30,26,2018-07-31,0.67,1,349
6585636,Cozy Bedroom near PNE,20627754,Lainie,,Hastings-Sunrise,49.27766742984984,-123.03325782926267,Private room,45,14,7,2018-08-10,0.18,2,314
6590164,Renovated Kits Character Family Home,34473651,Valia,,Kitsilano,49.26664600128583,-123.18334792991185,Entire home/apt,500,7,5,2018-08-18,0.13,1,0
6599233,"Fun on ""The Drive""",34523774,Steve,,Grandview-Woodland,49.27812356815644,-123.07029300151369,Private room,80,2,101,2018-09-05,2.56,1,317
6602970,"CHIC, MODERN Vancouver Condo",406594,Dawn,,Mount Pleasant,49.270258936581214,-123.10341628115629,Entire home/apt,99,90,17,2018-08-20,0.45,6,0
6645469,Edge of Kitsilano,16553992,Kathy,,Kitsilano,49.25871335463026,-123.17899698431677,Entire home/apt,110,3,171,2018-08-28,4.44,1,267
6653918,Sunny 3 Bedroom Top of House w/ View,3250475,Sarah,,Hastings-Sunrise,49.274504396678445,-123.03739497340487,Entire home/apt,350,3,61,2018-08-13,1.64,1,297
6660457,"Bright Room  - Heart of Downtown, Amazing View!",34840348,Laulé,,Downtown,49.287391915046776,-123.12467903662517,Private room,120,30,235,2018-09-02,7.78,2,36
6679736,Joe's apartment in Mount Pleasant,2447132,Young,,Mount Pleasant,49.25783296039749,-123.10163040252665,Private room,53,1,146,2018-09-06,3.71,3,128
6689753,Apartment,13448213,Talia,,Kitsilano,49.270979889454395,-123.15611999439331,Entire home/apt,210,30,20,2017-09-03,0.52,1,0
6704921,Cozy Main Street Townhouse,35098393,Cheyanne,,Mount Pleasant,49.25873477937556,-123.09869283970882,Entire home/apt,147,4,42,2018-09-02,1.11,1,337
6730306,"Beautiful, quiet apmt in vibrant neighbourhood.",9450833,Alexandra,,Grandview-Woodland,49.275415145016126,-123.06611215420301,Entire home/apt,142,4,9,2018-08-20,0.23,1,0
6732143,Modern Micro Suite near Hip Main St,446881,Rebecca And Phil,,Riley Park,49.24993419558359,-123.09645871780128,Entire home/apt,100,3,127,2018-08-19,3.23,1,148
6750405,21st Floor 1BR+den w/water view,6818695,Alissa,,West End,49.28602105760817,-123.12547874575003,Entire home/apt,139,30,54,2016-11-01,1.45,2,304
6759744,"Amazing Location, Great View",179396,Lili,,Downtown,49.280452560392945,-123.12587487404852,Entire home/apt,138,28,82,2017-05-31,2.13,6,92
6779680,Steps to Ocean and Mountain Views!,35491045,Bill,,Downtown,49.2741166936743,-123.12726920644236,Entire home/apt,139,30,2,2017-11-01,0.08,1,0
6808688,Amazing View! Heart of Downtown Private Bedroom,34840348,Laulé,,Downtown,49.28996842227707,-123.12325499842395,Private room,150,30,326,2018-08-23,8.27,2,54
6812180,2 Bedroom Hideaway near Downtown,8427578,Caroline And Dan,,Downtown Eastside,49.279670134702336,-123.09245274847876,Entire home/apt,139,2,135,2018-09-04,3.48,1,215
6812648,ONE BR TOP FLOOR  SUITE IN HOUSE NEAR DOWNTOWN,4650104,Haike,,Hastings-Sunrise,49.28427336741063,-123.0522951168949,Entire home/apt,100,7,16,2018-08-16,0.43,1,330
6823620,Character Home in Cambie Village (Phone number hidden by Airbnb),677232,Vlada,,South Cambie,49.25590303108633,-123.11748160967839,Entire home/apt,300,4,11,2018-08-24,0.28,1,8
6830599,Classic Luxury Spacious Entire for Large Groups,3656529,Manager,,Kerrisdale,49.23404713064132,-123.14001228232057,Entire home/apt,314,31,31,2018-08-26,0.80,6,344
6835290,Luxurious Downtown Apartment,35811577,Spenser,,Downtown,49.27997194514063,-123.10743451205045,Entire home/apt,400,3,19,2018-09-05,0.49,1,8
6836507,Spacious Downtown Oasis with Views,160970,Greg,,Downtown,49.27862677306894,-123.11757180500148,Entire home/apt,250,399,2,2015-06-25,0.05,1,365
6837189,Charming BSMT Suite Best Location,3656529,Manager,,Kerrisdale,49.23341454432359,-123.13988040052925,Entire home/apt,151,31,12,2018-07-12,0.32,6,178
6837847,Central Location Downtown Vancouver,16176325,Adam,,Downtown,49.280033530499885,-123.10788860572389,Entire home/apt,99,2,98,2018-08-08,4.38,2,135
6837951,Heritage house by Commercial Drive,35833081,Nicole,,Kensington-Cedar Cottage,49.25749300920289,-123.06786916791123,Entire home/apt,149,6,2,2018-04-03,0.05,2,0
6853714,"New, clean, comfy - walk to everything!",11156615,Tyler,,Downtown,49.27558871045533,-123.11775999552981,Private room,99,30,6,2018-03-31,0.16,3,341
6854409,Spacious 1BR heritage 'loft' (long term rental),6744998,Ilia,,Fairview,49.26238816248724,-123.12845576343551,Entire home/apt,150,31,17,2018-09-01,0.44,2,343
6863318,"Great views, spacious 2 bdrm, New Hardwood floors",10507457,Christie,,Downtown,49.27894028350643,-123.12589517129196,Entire home/apt,350,3,112,2018-08-19,2.96,5,294
6863617,Heritage Home with Surreal Setting,35966943,Noah,,Downtown Eastside,49.28138352627817,-123.08986969814289,Private room,116,2,63,2018-08-31,1.60,1,352
6867548,Bright 2BDR 2 level Laneway Home,21386383,Kien,,Riley Park,49.23492403661991,-123.10579060980743,Entire home/apt,325,60,49,2018-08-04,1.27,1,268
6871721,WONDERFUL DESIGN ROOM IN TRENDY CHINATOWN,8541759,Mrr,,Downtown,49.27600228330183,-123.10084108818096,Private room,59,2,70,2018-08-24,1.96,1,331
6871805,Spacious 2-bed Private Suite,36014126,Amanda & Ben,,Kensington-Cedar Cottage,49.241887791812246,-123.08762700494192,Entire home/apt,114,2,75,2018-09-05,2.40,1,240
6897283,Collingwood Cottage near Dunbar,36141263,Tammy&Sean,,Dunbar Southlands,49.25596275487707,-123.18075259681135,Private room,155,30,17,2017-09-10,0.44,2,232
6912562,Room close to Downtown/VGH/BCCH,573014,Nuha,,South Cambie,49.251677449067735,-123.12109665968539,Private room,53,1,32,2018-09-03,0.83,3,338
6927400,1BR Great Location in Vancouver,33527330,Scott,,West End,49.279462544727835,-123.1347698775231,Entire home/apt,200,7,8,2018-08-03,0.22,1,365
6939529,Cozy Loft in the heart of Vancouver,1142482,Anastasia & Tommy,,Kerrisdale,49.223746650088785,-123.14158404861917,Entire home/apt,88,31,85,2018-07-11,2.18,1,299
